code,tickers,market,name
688063,688063.SS,SHE,Pylon Technologies
688779,688779.SS,SHE,Hunan Changyuan Lico
688116,688116.SS,SHE,"Jiangsu Cnano Technology Co.,Ltd."
688707,688707.SS,SHE,Guizhou Zhenhua E-chem Inc.
688339,688339.SS,SHE,Beijing SinoHytec
688392,688392.SS,SHE,SBT Ultrasonic Technology
688155,688155.SS,SHE,Shanghai SK Automation Technology
688388,688388.SS,SHE,Guangdong Jiayuan Technology
688275,688275.SS,SHE,Hubei Wanrun New Energy Technology
688733,688733.SS,SHE,Anhui Estone Materials Technology
688353,688353.SS,SHE,Jiangsu HSC New Energy Materials
688499,688499.SS,SHE,Guangdong Lyric Robot Automation
688148,688148.SS,SHE,"Guangdong Fangyuan Environment Co., Ltd."
688573,688573.SS,SHE,Shenzhen Xinyuren Technology
688184,688184.SS,SHE,Zhejiang Power New Energy
688638,688638.SS,SHE,Shenzhen UTIMES Intelligent Equipment
688345,688345.SS,SHE,Guangdong Greenway Technology
002709,002709.SZ,SZSE,Guangzhou Tinci Materials Technology
002074,002074.SZ,SZSE,Gotion High-tech
002812,002812.SZ,SZSE,Yunnan Energy New Material
002340,002340.SZ,SZSE,"GEM Co.,Ltd."
000009,000009.SZ,SZSE,China Baoan Group
002850,002850.SZ,SZSE,Shenzhen Kedali Industry
001301,001301.SZ,SZSE,Shijiazhuang Shangtai Technology
002245,002245.SZ,SZSE,Jiangsu Azure Corporation
000049,000049.SZ,SZSE,Shenzhen Desay Battery Technology
002125,002125.SZ,SZSE,Xiangtan Electrochemical Scientific
002733,002733.SZ,SZSE,Shenzhen Center Power Tech.
002759,002759.SZ,SZSE,Tonze New Energy Technology
001283,001283.SZ,SZSE,Shenzhen Highpower Technology
002805,002805.SZ,SZSE,Shandong Fengyuan Chemical
002580,002580.SZ,SZSE,Shandong Sacred Sun Power Sources
000982,000982.SZ,SZSE,Ningxia Zhongyin Cashmere
300750,300750.SZ,SZSE,Contemporary Amperex Technology
300014,300014.SZ,SZSE,"Eve Energy Co.,Ltd."
300919,300919.SZ,SZSE,CNGR Advanced Material
300450,300450.SZ,SZSE,Wuxi Lead Intelligent Equipment
300207,300207.SZ,SZSE,Sunwoda Electronic
301358,301358.SZ,SZSE,Hunan Yuneng New Energy Battery Material
300037,300037.SZ,SZSE,Shenzhen Capchem Technology
300073,300073.SZ,SZSE,Beijing Easpring Material Technology
300390,300390.SZ,SZSE,Canmax Technologies
301487,301487.SZ,SZSE,Tianjin Guoan Mengguli New Materials Science & Technology
300457,300457.SZ,SZSE,Shenzhen Yinghe Technology
300568,300568.SZ,SZSE,Shenzhen Senior Technology Material
301238,301238.SZ,SZSE,Jiangsu Ruitai New Energy Materials
300438,300438.SZ,SZSE,Guangzhou Great Power Energy and Technology
301511,301511.SZ,SZSE,Jiujiang Defu Technology
300432,300432.SZ,SZSE,Fulin Precision
301217,301217.SZ,SZSE,Anhui Tongguan Copper Foil Group
300769,300769.SZ,SZSE,Shenzhen Dynanonic
300068,300068.SZ,SZSE,Zhejiang Narada Power Source
301327,301327.SZ,SZSE,Shenzhen Hello Tech Energy
301325,301325.SZ,SZSE,Shenzhen Manst Technology
300035,300035.SZ,SZSE,Hunan Zhongke Electric
300953,300953.SZ,SZSE,Ningbo Zhenyu Technology
300409,300409.SZ,SZSE,Guangdong Dowstone Technology
301587,301587.SZ,SZSE,Changzhou Wujin Zhongrui Electronic Technology
300619,300619.SZ,SZSE,Foshan Golden Milky Way Intelligent Equipment
301150,301150.SZ,SZSE,Hubei Zhongyi Technology Inc.
301349,301349.SZ,SZSE,Liaoning Xinde New Material Technology Group
300490,300490.SZ,SZSE,HNAC Technology
300890,300890.SZ,SZSE,Shanghai XFH Technology
300477,300477.SZ,SZSE,Hezong Sience&Technology
301152,301152.SZ,SZSE,Xinxiang Tianli Energy
301292,301292.SZ,SZSE,Shandong Hi-Tech Spring Material Technology
300173,300173.SZ,SZSE,Funeng Oriental Equipment Technology
301121,301121.SZ,SZSE,Chongqing Vdl Electronics
301222,301222.SZ,SZSE,Zhejiang Hengwei Battery
300648,300648.SZ,SZSE,"Fujian Nebula Electronics.,Ltd"
301210,301210.SZ,SZSE,Wuxi JinYang New Materials
300340,300340.SZ,SZSE,Jiangmen Kanhoo Industry
300410,300410.SZ,SZSE,Guangdong Zhengye Technology
603392,603392.SS,SHE,Beijing Wantai Biological Pharmacy Enterprise
600161,600161.SS,SHE,Beijing Tiantan Biological Products Corporation
603087,603087.SS,SHE,Gan & Lee Pharmaceuticals.
600867,600867.SS,SHE,Tonghua Dongbao Pharmaceutical
600739,600739.SS,SHE,Liaoning Cheng Da
600211,600211.SS,SHE,Tibet Rhodiola Pharmaceutical Holding
603590,603590.SS,SHE,Beijing Konruns Pharmaceutical
688180,688180.SS,SHE,"Shanghai Junshi Biosciences Co., Ltd."
688331,688331.SS,SHE,"RemeGen Co., Ltd."
688278,688278.SS,SHE,Xiamen Amoytop Biotech
688520,688520.SS,SHE,Sinocelltech Inc.
688336,688336.SS,SHE,Sunshine Guojian Pharmaceutical
688276,688276.SS,SHE,Changchun Bcht Biotechnology
688443,688443.SS,SHE,Chongqing Genrix Biopharmaceutical
688185,688185.SS,SHE,CanSino Biologics Inc.
688739,688739.SS,SHE,Liaoning Chengda Biotechnology
688177,688177.SS,SHE,"Bio-Thera Solutions,"
688105,688105.SS,SHE,Nanjing Vazyme Biotech
688488,688488.SS,SHE,Jiangsu Aidea Pharmaceutical
688687,688687.SS,SHE,Beijing Kawin Technology Share-Holding
688319,688319.SS,SHE,Chengdu Olymvax Biopharmaceuticals Inc
688293,688293.SS,SHE,Shanghai OPM Biosciences
688136,688136.SS,SHE,Kexing Biopharm
688137,688137.SS,SHE,Novoprotein Scientific Inc.
688426,688426.SS,SHE,Jiangsu Cowin Biotech
688670,688670.SS,SHE,Jiangsu Gdk Biological Technology
688163,688163.SS,SHE,Shanghai Serum Bio-Technology
002252,002252.SZ,SZSE,Shanghai RAAS Blood Products
000661,000661.SZ,SZSE,Changchun High-Tech Industries
002007,002007.SZ,SZSE,"Hualan Biological Engineering, Inc."
000403,000403.SZ,SZSE,Pacific Shuanglin Bio-pharmacy
002038,002038.SZ,SZSE,Beijing Sl Pharmaceutical
002581,002581.SZ,SZSE,Shandong Sinobioway Biomedicine
002880,002880.SZ,SZSE,Shen Zhen Weiguang Biological Products
000534,000534.SZ,SZSE,Wedge Industrial
000518,000518.SZ,SZSE,Jiangsu Sihuan Bioengineering
300122,300122.SZ,SZSE,Chongqing Zhifei Biological Products
300142,300142.SZ,SZSE,Walvax Biotechnology
300601,300601.SZ,SZSE,Shenzhen Kangtai Biological Products
300294,300294.SZ,SZSE,China Resources Boya Bio-pharmaceutical Group
300009,300009.SZ,SZSE,Anhui Anke Biotechnology
300357,300357.SZ,SZSE,Zhejiang Wolwo Bio-Pharmaceutical
301207,301207.SZ,SZSE,Hualan Biological Vaccine Inc.
301047,301047.SZ,SZSE,Sino Biological Inc.
300841,300841.SZ,SZSE,Chengdu Kanghua Biological Products
301393,301393.SZ,SZSE,Suzhou Highfine Biotech
301080,301080.SZ,SZSE,Acrobiosystems
300485,300485.SZ,SZSE,Beijing Science Sun Pharmaceutical
300239,300239.SZ,SZSE,Baotou Dongbao Bio-tech
300683,300683.SZ,SZSE,Wuhan Hiteck Biological Pharma
301166,301166.SZ,SZSE,Shanghai Universal Biotech
600060,600060.SS,SHE,Hisense Visual Technology
600839,600839.SS,SHE,Sichuan Changhong Electric
688696,688696.SS,SHE,Xgimi Technology
688609,688609.SS,SHE,"Unionman Technology Co.,Ltd."
002429,002429.SZ,SZSE,Shenzhen Mtc
000801,000801.SZ,SZSE,Sichuan Jiuzhou Electric
000810,000810.SZ,SZSE,Skyworth Digital
000016,000016.SZ,SZSE,"Konka Group Co.,Ltd"
002848,002848.SZ,SZSE,Gospell Digital Technology
002052,002052.SZ,SZSE,Shenzhen Coship Electronics
301578,301578.SZ,SZSE,Guangdong Seneasy Intelligent Technology
603737,603737.SS,SHE,SKSHU Paint
603856,603856.SS,SHE,Shandong Donghong Pipe Industry
603378,603378.SS,SHE,Asia Cuanon Technology
603038,603038.SS,SHE,Dongguan HuaLi Industries
605318,605318.SS,SHE,Fsilon Furnishing and Construction Materials Corporation
688119,688119.SS,SHE,Sinosteel Luonai Materials Technology
000786,000786.SZ,SZSE,Beijing New Building Materials Public
002271,002271.SZ,SZSE,Beijing Oriental Yuhong Waterproof Technology
002372,002372.SZ,SZSE,Zhejiang Weixing New Building Materials
002791,002791.SZ,SZSE,Guangdong KinLong Hardware Products
002043,002043.SZ,SZSE,Dehua TB New Decoration Material
002088,002088.SZ,SZSE,Luyang Energy-Saving Materials
002785,002785.SZ,SZSE,Xiamen Wanli Stone Stock
002641,002641.SZ,SZSE,"Era Co.,Ltd."
002392,002392.SZ,SZSE,Beijing Lirr High Temperature Materials
000055,000055.SZ,SZSE,China Fangda Group
002225,002225.SZ,SZSE,Puyang Refractories Group
002333,002333.SZ,SZSE,ZYF Lopsking Material Technology
002694,002694.SZ,SZSE,Goody Science & Technology
002457,002457.SZ,SZSE,Ningxia Qinglong Pipes Industry Group
002398,002398.SZ,SZSE,Lets Holding Group
001212,001212.SZ,SZSE,Sinostone(Guangdong)
002066,002066.SZ,SZSE,Ruitai Materials Technology
000619,000619.SZ,SZSE,Conch
002718,002718.SZ,SZSE,Zhejiang Youpon Integrated Ceiling
002652,002652.SZ,SZSE,Suzhou Yangtze New Materials
002247,002247.SZ,SZSE,Zhejiang Juli Culture Development
300737,300737.SZ,SZSE,Keshun Waterproof Technologies
300374,300374.SZ,SZSE,China Railway Prefabricated Construction
300715,300715.SZ,SZSE,Jiangsu Canlon Building Materials
300234,300234.SZ,SZSE,Zhejiang Kaier New Materials
300599,300599.SZ,SZSE,Guangdong Xiongsu Technology Group
301429,301429.SZ,SZSE,Anhui Sentai WPC Group Share
300198,300198.SZ,SZSE,Fujian Superpipe
301010,301010.SZ,SZSE,Jiangsu Jingxue Insulation Technology
601965,601965.SS,SHE,China Automotive Engineering Research Institute
600335,600335.SS,SHE,Sinomach Automobile
600297,600297.SS,SHE,China Grand AutomotiveServices Group
600822,600822.SS,SHE,Shanghai Material Trading
600653,600653.SS,SHE,Liaoning Shenhua Holdings
600386,600386.SS,SHE,Beijing Bashi Media
000757,000757.SZ,SZSE,Sichuan Haowu Electromechanical
000996,000996.SZ,SZSE,China CIFCO Investment
301215,301215.SZ,SZSE,CATARC Automotive Proving Ground
300825,300825.SZ,SZSE,IAT Automobile Technology
600585,600585.SS,SHE,Anhui Conch Cement
600801,600801.SS,SHE,Huaxin Cement
601992,601992.SS,SHE,BBMG Corporation
600326,600326.SS,SHE,Tibet Tianlu
600449,600449.SS,SHE,Ningxia Building Materials Group
600724,600724.SS,SHE,Ningbo Fuda
600425,600425.SS,SHE,"Xinjiang Qingsong Building Materials And Chemicals(Group)Co.,Ltd."
600668,600668.SS,SHE,Zhejiang Jianfeng Group
600678,600678.SS,SHE,Sichuan Golden Summit
605122,605122.SS,SHE,Chongqing Sifang New Material
600802,600802.SS,SHE,Fujian Cement Inc.
603616,603616.SS,SHE,Beijing Hanjian Heshan Pipeline
000877,000877.SZ,SZSE,Tianshan Material
000401,000401.SZ,SZSE,Tangshan Jidong Cement
002233,002233.SZ,SZSE,Guangdong Tapai Group
002302,002302.SZ,SZSE,China West Construction Group
000672,000672.SZ,SZSE,Gansu Shangfeng Cement
003037,003037.SZ,SZSE,Guangdong Sanhe Pile
000789,000789.SZ,SZSE,Jiangxi Wannianqing Cement
000546,000546.SZ,SZSE,"Jinyuan EP Co.,Ltd."
002671,002671.SZ,SZSE,Shandong Longquan Pipe Industry
002596,002596.SZ,SZSE,Hainan Ruize New Building Material
002205,002205.SZ,SZSE,Xinjiang Guotong Pipeline
000023,000023.SZ,SZSE,Shenzhen Universe
603225,603225.SS,SHE,Xinfengming Group
600063,600063.SS,SHE,Anhui Wanwei Updated High-Tech Material Industry
600810,600810.SS,SHE,Shenma Industrial
600370,600370.SS,SHE,Jiangsu Sanfame Polyester Material
605166,605166.SS,SHE,Hangzhou Juheshun New Material
600889,600889.SS,SHE,Nanjing Chemical Fibre
603073,603073.SS,SHE,Zhejiang Cady Industry
603332,603332.SS,SHE,Suzhou Longjie Special Fiber
688295,688295.SS,SHE,Zhongfu Shenying Carbon Fiber
688722,688722.SS,SHE,Beijing Tongyizhong New Material Technology Corporation
002064,002064.SZ,SZSE,Huafon Chemical
002254,002254.SZ,SZSE,Tayho Advanced Materials Group
000420,000420.SZ,SZSE,Jilin Chemical Fibre Stock
000949,000949.SZ,SZSE,Xinxiang Chemical Fiber
000936,000936.SZ,SZSE,Jiangsu Huaxicun
002206,002206.SZ,SZSE,Zhejiang Hailide New Material
002427,002427.SZ,SZSE,Zhejiang Unifull Industrial Fibre
000782,000782.SZ,SZSE,Guangdong Xinhui Meida Nylon
000677,000677.SZ,SZSE,"Chtc Helon Co., Ltd."
002998,002998.SZ,SZSE,Elite Color Environmental Resources Science&Technology
300876,300876.SZ,SZSE,Guangdong Modern High-tech Fiber
301057,301057.SZ,SZSE,Zhejiang Huilong New Materials
600276,600276.SS,SHE,Jiangsu Hengrui Pharmaceuticals
600196,600196.SS,SHE,Shanghai Fosun Pharmaceutical
600079,600079.SS,SHE,Humanwell Healthcare
600521,600521.SS,SHE,Zhejiang Huahai Pharmaceutical
600380,600380.SS,SHE,Joincare Pharmaceutical Group Industry
600062,600062.SS,SHE,China Resources Double-Crane Pharmaceutical
603707,603707.SS,SHE,Nanjing King-Friend Biochemical Pharmaceutical
600420,600420.SS,SHE,Shanghai Shyndec Pharmaceutical
600216,600216.SS,SHE,Zhejiang Medicine
605507,605507.SS,SHE,Guobang Pharma Ltd.
605116,605116.SS,SHE,Aurisco Pharmaceutical
600267,600267.SS,SHE,Zhejiang Hisun Pharmaceutical
600812,600812.SS,SHE,North China Pharmaceutical
600664,600664.SS,SHE,Harbin Pharmaceutical Group
601089,601089.SS,SHE,Beijing Foyou Pharma
600200,600200.SS,SHE,JiangSu WuZhong Pharmaceutical Development
603367,603367.SS,SHE,Cisen Pharmaceutical
600789,600789.SS,SHE,Shandong Lukang Pharmaceutical
603229,603229.SS,SHE,Zhejiang Ausun Pharmaceutical
600851,600851.SS,SHE,Shanghai Haixin Group
603520,603520.SS,SHE,Zhejiang Starry Pharmaceutical
600488,600488.SS,SHE,Tianjin Tianyao Pharmaceuticals
603676,603676.SS,SHE,Tibet Weixinkang Pharmaceutical
603669,603669.SS,SHE,Lionco Pharmaceutical Group
603168,603168.SS,SHE,Zhejiang Shapuaisi Pharmaceutical
600613,600613.SS,SHE,Shanghai Shenqi Pharmaceutical Investment Management
603351,603351.SS,SHE,Nanjing Well Pharmaceutical Group
605177,605177.SS,SHE,Zhejiang East-Asia Pharmaceutical
600774,600774.SS,SHE,Hanshang Group
603538,603538.SS,SHE,Ningbo Menovo Pharmaceutical
600513,600513.SS,SHE,Jiangsu Lianhuan Pharmaceutical
600624,600624.SS,SHE,Shanghai Fudan Forward S&T
603811,603811.SS,SHE,Zhejiang Cheng Yi Pharmaceutical
603079,603079.SS,SHE,Zhejiang Shengda Bio-Pharm
688235,688235.SS,SHE,"BeiGene, Ltd."
688506,688506.SS,SHE,Sichuan Biokin Pharmaceutical
688578,688578.SS,SHE,"Shanghai Allist Pharmaceuticals Co., Ltd."
688192,688192.SS,SHE,Dizal
688166,688166.SS,SHE,"Brightgene Bio-Medical Technology Co.,Ltd."
688266,688266.SS,SHE,Suzhou Zelgen Biopharmaceuticals
688428,688428.SS,SHE,InnoCare Pharma
688062,688062.SS,SHE,Mabwell
688658,688658.SS,SHE,Youcare Pharmaceutical Group
688321,688321.SS,SHE,Shenzhen Chipscreen Biosciences
688690,688690.SS,SHE,Suzhou Nanomicro Technology
688197,688197.SS,SHE,Shouyao Holdings
688505,688505.SS,SHE,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co. Ltd.
688513,688513.SS,SHE,Chengdu Easton Biopharmaceuticals
688553,688553.SS,SHE,Sichuan Huiyu Pharmaceutical
688091,688091.SS,SHE,Shanghai Yizhong Pharmaceutical
688382,688382.SS,SHE,InventisBio
688566,688566.SS,SHE,"Jiangsu Jibeier Pharmaceutical Co., Ltd."
688799,688799.SS,SHE,Hunan Warrant Pharmaceutical
688356,688356.SS,SHE,Jenkem Technology
688247,688247.SS,SHE,Sinotherapeutics Inc.
688176,688176.SS,SHE,Jiangsu Yahong Meditech
688373,688373.SS,SHE,Shanghai Micurx Pharmaceutical
688302,688302.SS,SHE,Hinova Pharmaceuticals Inc.
688117,688117.SS,SHE,Cheng Du Sheng Nuo Biotec
688221,688221.SS,SHE,Frontier Biotechnologies Inc.
688189,688189.SS,SHE,"Hunan Nucien Pharmaceutical Co., Ltd."
002001,002001.SZ,SZSE,Zhejiang Nhu
000963,000963.SZ,SZSE,Huadong Medicine
002422,002422.SZ,SZSE,Sichuan Kelun Pharmaceutical
002653,002653.SZ,SZSE,Haisco Pharmaceutical Group
000513,000513.SZ,SZSE,Livzon Pharmaceutical Group Inc.
002294,002294.SZ,SZSE,Shenzhen Salubris Pharmaceuticals
002262,002262.SZ,SZSE,Jiangsu Nhwa Pharmaceutical
002773,002773.SZ,SZSE,Chengdu Kanghong Pharmaceutical Group
000766,000766.SZ,SZSE,"Tonghua Golden-Horse Pharmaceutical Industry Co,Ltd"
000739,000739.SZ,SZSE,Apeloa Pharmaceutical
002019,002019.SZ,SZSE,Yifan Pharmaceutical
002399,002399.SZ,SZSE,Shenzhen Hepalink Pharmaceutical Group
002332,002332.SZ,SZSE,Zhejiang Xianju Pharmaceutical
002675,002675.SZ,SZSE,Yantai Dongcheng Biochemicals
000756,000756.SZ,SZSE,Shandong Xinhua Pharmaceutical
002755,002755.SZ,SZSE,Beijing Aosaikang Pharmaceutical
002020,002020.SZ,SZSE,Zhejiang Jingxin Pharmaceutical
002099,002099.SZ,SZSE,Zhejiang Hisoar Pharmaceutical
002004,002004.SZ,SZSE,Huapont Life Sciences
000915,000915.SZ,SZSE,Shandong Wit Dyne Health
002550,002550.SZ,SZSE,Changzhou Qianhong Biopharma
002102,002102.SZ,SZSE,HuBei NengTer Technology
000597,000597.SZ,SZSE,Northeast Pharmaceutical Group
000813,000813.SZ,SZSE,Dezhan Healthcare
002393,002393.SZ,SZSE,Tianjin Lisheng Pharmaceutical
002793,002793.SZ,SZSE,Luoxin Pharmaceuticals Group Stock
000919,000919.SZ,SZSE,Jinling Pharmaceutical
002437,002437.SZ,SZSE,Harbin Gloria Pharmaceuticals
000566,000566.SZ,SZSE,Hainan Haiyao
003020,003020.SZ,SZSE,Hefei Lifeon Pharmaceutical
002923,002923.SZ,SZSE,Zhuhai Rundu Pharmaceutical
002900,002900.SZ,SZSE,Harbin Medisan Pharmaceutical
000788,000788.SZ,SZSE,"PKU HealthCare Corp.,"
002940,002940.SZ,SZSE,Zhejiang Anglikang Pharmaceutical
000931,000931.SZ,SZSE,Beijing Centergate Technologies
000153,000153.SZ,SZSE,Anhui Fengyuan Pharmaceutical
001367,001367.SZ,SZSE,Zhejiang Haisen Pharmaceutical
002365,002365.SZ,SZSE,Qianjiang Yongan Pharmaceutical
002693,002693.SZ,SZSE,Hainan Shuangcheng Pharmaceuticals
000952,000952.SZ,SZSE,Hubei Guangji Pharmaceutical
002817,002817.SZ,SZSE,Anhui Huangshan Capsule
002898,002898.SZ,SZSE,Sailong Pharmaceutical Group
002370,002370.SZ,SZSE,Zhejiang Yatai Pharmaceutical
002826,002826.SZ,SZSE,Tibet Aim Pharm. Inc.
002872,002872.SZ,SZSE,Tiansheng Pharmaceutical Group
000908,000908.SZ,SZSE,Hunan Jingfeng Pharmaceutical
000953,000953.SZ,SZSE,Guangxi Hechi Chemical
002742,002742.SZ,SZSE,Chongqing Sansheng Industrial
002435,002435.SZ,SZSE,Changjiang Runfa Health Industry
300765,300765.SZ,SZSE,CSPC Innovation Pharmaceutical
300573,300573.SZ,SZSE,Shenyang Xingqi Pharmaceutical
301301,301301.SZ,SZSE,Yili Chuanning Biotechnology
300558,300558.SZ,SZSE,Betta Pharmaceuticals
300705,300705.SZ,SZSE,Hunan Jiudian Pharmaceutical
300199,300199.SZ,SZSE,Hybio Pharmaceutical
300255,300255.SZ,SZSE,Hebei Changshan Biochemical Pharmaceutical
300723,300723.SZ,SZSE,ApicHope Pharmaceutical
300401,300401.SZ,SZSE,Zhejiang Garden Biopharmaceutical
300702,300702.SZ,SZSE,Zhejiang Tianyu Pharmaceutical
300233,300233.SZ,SZSE,Shandong Jincheng Pharmaceutical Group
301246,301246.SZ,SZSE,Hubei Hongyuan Pharmaceutical Technology
301263,301263.SZ,SZSE,Guangdong Taienkang Pharmaceutical
300497,300497.SZ,SZSE,Jiangxi Fushine Pharmaceutical
300636,300636.SZ,SZSE,Jiangxi Synergy Pharmaceutical
300194,300194.SZ,SZSE,Fuan Pharmaceutical
300267,300267.SZ,SZSE,Hunan Er-kang Pharmaceutical
301211,301211.SZ,SZSE,Hubei Biocause Heilen Pharmaceutical
301507,301507.SZ,SZSE,Hangzhou Minsheng Healthcare
301089,301089.SZ,SZSE,Tuoxin Pharmaceutical Group
301277,301277.SZ,SZSE,Newland Pharmaceutical
300110,300110.SZ,SZSE,Huaren Pharmaceutical
300434,300434.SZ,SZSE,Sichuan Goldstone
300381,300381.SZ,SZSE,Guangdong Vtr Bio-Tech
300204,300204.SZ,SZSE,Staidson
300452,300452.SZ,SZSE,Anhui Sunhere Pharmaceutical Excipients
300436,300436.SZ,SZSE,Fujian Cosunter Pharmaceutical
301281,301281.SZ,SZSE,Shandong Keyuan Pharmaceutical
300111,300111.SZ,SZSE,Zhejiang Sunflower Great Health
300006,300006.SZ,SZSE,Chongqing Lummy Pharmaceutical
300583,300583.SZ,SZSE,Shandong Sito Bio-technology
301258,301258.SZ,SZSE,Suzhou Fushilai Pharmaceutical
300016,300016.SZ,SZSE,Beijing Beilu Pharmaceutical
300254,300254.SZ,SZSE,Shanxi C&Y Pharmaceutical Group
300966,300966.SZ,SZSE,Hubei Goto Biopharm
301130,301130.SZ,SZSE,Jilin Province Xidian Pharmaceutical Sci-Tech Development
300584,300584.SZ,SZSE,Nanjing Hicin Pharmaceutical
301065,301065.SZ,SZSE,Zhejiang Benli Technology
300086,300086.SZ,SZSE,Honz Pharmaceutical
301075,301075.SZ,SZSE,Tibet Duo Rui Pharmaceutical
600989,600989.SS,SHE,Ningxia Baofeng Energy Group
601216,601216.SS,SHE,Inner Mongolia Junzheng Energy & Chemical Group
601568,601568.SS,SHE,Shaanxi Beiyuan Chemical Industry Group
600623,600623.SS,SHE,Shanghai Huayi Group Corporation
600409,600409.SS,SHE,Tangshan Sanyou Chemical Industries
600618,600618.SS,SHE,Shanghai Chlor-alkali Chemical
600328,600328.SS,SHE,CNSIG Inner Mongolia Chemical Industry
600929,600929.SS,SHE,Snowsky Salt Industry Group
600955,600955.SS,SHE,Lihuayi Weiyuan Chemical
600935,600935.SS,SHE,"Anhui Hwasu Co.,Ltd."
603299,603299.SS,SHE,Jiang Su Suyan Jingshen
601678,601678.SS,SHE,Befar Group
600746,600746.SS,SHE,Jiangsu Sopo Chemical
600075,600075.SS,SHE,Xinjiang Tianye
603663,603663.SS,SHE,Sanxiang Advanced Materials
603067,603067.SS,SHE,Hubei Zhenhua Chemical
601065,601065.SS,SHE,Jiangxi Salt Industry Group
603113,603113.SS,SHE,Jinneng Science&Technology
603938,603938.SS,SHE,Tangshan Sunfar Silicon Industries
600610,600610.SS,SHE,Guizhou Zhongyida
600367,600367.SS,SHE,Guizhou Redstar Developing
603213,603213.SS,SHE,Zhejiang Oceanking Development
600727,600727.SS,SHE,Shan Dong Lubei Chemical
600722,600722.SS,SHE,HeBei Jinniu Chemical Industry
600844,600844.SS,SHE,Danhua Chemical Technology
600714,600714.SS,SHE,Qinghai Jinrui Mining Development
600277,600277.SS,SHE,Elion Energy
600319,600319.SS,SHE,Weifang Yaxing Chemical
002648,002648.SZ,SZSE,Satellite Chemical
002601,002601.SZ,SZSE,"LB Group Co., Ltd."
000683,000683.SZ,SZSE,Inner Mongolia Yuan Xing Energy
000830,000830.SZ,SZSE,Luxi Chemical Group
000818,000818.SZ,SZSE,Hangjin Technology
002145,002145.SZ,SZSE,CNNC Hua Yuan Titanium Dioxide
002053,002053.SZ,SZSE,Yunnan Energy Investment
002092,002092.SZ,SZSE,Xinjiang Zhongtai Chemical
